	Gene	padj	FC	Tissue
4691	ARCN1	3.47e-40	-0.177879599	Exc_Neuron
4692	KXD1	3.62e-40	-0.041037531	Exc_Neuron
4693	DYSF	3.67e-40	-0.066414414	Exc_Neuron
4694	RP11-219A15.1	3.69e-40	0.09037625	Exc_Neuron
4695	EFCAB2	3.72e-40	0.138574225	Exc_Neuron
4696	AP1G1	3.73e-40	0.077821758	Exc_Neuron
4697	DYNC2H1	3.8499999999999994e-40	0.09212401	Exc_Neuron
4698	APH1B	4.05e-40	-0.314094224	Exc_Neuron
4699	SENP7	4.08e-40	-0.018756175	Exc_Neuron
4700	RRP12	4.13e-40	0.012289299	Exc_Neuron
4701	USP34	4.15e-40	-0.00716508	Exc_Neuron
4702	KIAA1328	4.16e-40	0.100184812	Exc_Neuron
4703	TRIM27	4.1999999999999995e-40	-0.133771005	Exc_Neuron
4704	CHID1	4.27e-40	-0.228061259	Exc_Neuron
4705	FCHSD2	4.2899999999999995e-40	-0.000263853	Exc_Neuron
4706	BAG1	4.33e-40	-0.365563326	Exc_Neuron
4707	CLK4	4.4799999999999995e-40	-0.023277799	Exc_Neuron
4708	SLC1A1	4.5e-40	0.043661555	Exc_Neuron
4709	SORCS2	4.5e-40	-0.223142479	Exc_Neuron
4710	IFT52	4.7e-40	-0.070934303	Exc_Neuron
4711	FIGN	4.73e-40	0.004836526	Exc_Neuron
4712	USP16	4.81e-40	-0.064132934	Exc_Neuron
4713	SLC41A3	4.86e-40	-0.041863809	Exc_Neuron
4714	LY6H	4.86e-40	0.040184619	Exc_Neuron
4715	NDUFAF5	4.9299999999999995e-40	-0.263368849	Exc_Neuron
4716	RGS12	4.98e-40	0.027417577	Exc_Neuron
4717	SLC9A9	5.09e-40	-0.002346498	Exc_Neuron
4718	C12orf40	5.18e-40	-0.293481742	Exc_Neuron
4719	UBAP2	5.1899999999999996e-40	-0.007545035	Exc_Neuron
4720	DCLRE1C	5.22e-40	-0.324069239	Exc_Neuron
4721	RAVER2	5.2799999999999996e-40	-0.174981334	Exc_Neuron
4722	EPT1	5.41e-40	0.089381989	Exc_Neuron
4723	SSR4	5.44e-40	-0.182354319	Exc_Neuron
4724	ZNF675	5.6399999999999996e-40	0.048599776	Exc_Neuron
4725	WDR26	5.749999999999999e-40	-0.015280032	Exc_Neuron
4726	FAM222B	5.79e-40	0.073872779	Exc_Neuron
4727	PSMG2	5.8e-40	0.136233466	Exc_Neuron
4728	RALB	5.86e-40	-0.469504887	Exc_Neuron
4729	CRYBG3	5.97e-40	-0.240690928	Exc_Neuron
4730	CEP162	6.03e-40	0.024753401	Exc_Neuron
4731	CTTNBP2NL	6.0999999999999995e-40	-0.032340244	Exc_Neuron
4732	FUCA2	6.379999999999999e-40	-0.685834944	Exc_Neuron
4733	CLSTN1	6.53e-40	-0.094038527	Exc_Neuron
4734	ITGAE	6.59e-40	-0.114513466	Exc_Neuron
4735	CEP112	6.67e-40	0.131366066	Exc_Neuron
4736	AZI2	6.78e-40	-0.080140619	Exc_Neuron
4737	AGAP4	6.839999999999999e-40	0.046869877	Exc_Neuron
4738	ANAPC13	6.86e-40	-0.251779012	Exc_Neuron
4739	ABHD2	6.9099999999999995e-40	0.132230629	Exc_Neuron
4740	G2E3	6.99e-40	-0.038400484	Exc_Neuron
4741	SUPT6H	7.49e-40	0.115965258	Exc_Neuron
4742	ZNF146	7.589999999999999e-40	-0.024977608	Exc_Neuron
4743	AP2A2	7.8e-40	0.110508105	Exc_Neuron
4744	BCKDK	8.08e-40	-0.40909381	Exc_Neuron
4745	SCYL2	8.12e-40	0.072558303	Exc_Neuron
4746	TCTA	8.79e-40	-0.390478914	Exc_Neuron
4747	BRD4	8.95e-40	0.173759589	Exc_Neuron
4748	DCBLD2	9.04e-40	-0.024410291	Exc_Neuron
4749	UNC79	9.07e-40	-0.057271648	Exc_Neuron
4750	NPM3	9.13e-40	-0.89625611	Exc_Neuron
4751	ESYT1	9.479999999999999e-40	-0.163001268	Exc_Neuron
4752	WDR25	9.659999999999999e-40	-0.074811783	Exc_Neuron
4753	MMAB	9.789999999999999e-40	-0.279003988	Exc_Neuron
4754	TRIT1	9.949999999999999e-40	-0.06417473	Exc_Neuron
4755	RAB37	1.01e-39	-0.008128938	Exc_Neuron
4756	SKIL	1.03e-39	-0.103740985	Exc_Neuron
4757	WAPL	1.04e-39	0.105315785	Exc_Neuron
4758	ZNF568	1.06e-39	-0.148045675	Exc_Neuron
4759	CMPK1	1.06e-39	-0.140689679	Exc_Neuron
4760	DACH2	1.07e-39	-0.101673094	Exc_Neuron
4761	MGAT4A	1.09e-39	-0.018912859	Exc_Neuron
4762	CDIP1	1.09e-39	0.072083478	Exc_Neuron
4763	KLF6	1.14e-39	-0.066913428	Exc_Neuron
4764	OTUD4	1.15e-39	0.009056694	Exc_Neuron
4765	SPICE1	1.16e-39	-0.031512791	Exc_Neuron
4766	KCTD2	1.1999999999999999e-39	0.114632485	Exc_Neuron
4767	SLC30A3	1.22e-39	-0.017651177	Exc_Neuron
4768	DPY19L1	1.24e-39	-0.097729294	Exc_Neuron
4769	SLC25A44	1.25e-39	-0.546960797	Exc_Neuron
4770	SLC25A32	1.25e-39	-0.081313532	Exc_Neuron
4771	KIAA1147	1.26e-39	-0.065597831	Exc_Neuron
4772	TRAPPC2L	1.26e-39	-0.269969611	Exc_Neuron
4773	ASRGL1	1.27e-39	-0.327305242	Exc_Neuron
4774	COPB1	1.31e-39	-0.0818365	Exc_Neuron
4775	NRP1	1.32e-39	0.011728002	Exc_Neuron
4776	TSSC4	1.32e-39	-0.258594528	Exc_Neuron
4777	RNF14	1.36e-39	-0.240354314	Exc_Neuron
4778	IGSF9B	1.47e-39	0.046098553	Exc_Neuron
4779	EP300	1.54e-39	0.108177373	Exc_Neuron
4780	PAK7	1.56e-39	0.10852018	Exc_Neuron
4781	RSAD1	1.58e-39	-0.022593663	Exc_Neuron
4782	CHCHD7	1.62e-39	-0.618786582	Exc_Neuron
4783	LRRC20	1.63e-39	0.0135049	Exc_Neuron
4784	DYNC1I2	1.64e-39	0.09754959	Exc_Neuron
4785	RP11-231C18.3	1.65e-39	-0.15467141	Exc_Neuron
4786	UBFD1	1.66e-39	-0.201335187	Exc_Neuron
4787	SMC3	1.66e-39	-0.051109635	Exc_Neuron
4788	NAF1	1.66e-39	0.054080369	Exc_Neuron
4789	CD164	1.69e-39	-0.272590152	Exc_Neuron
4790	PRSS23	1.69e-39	-0.120438553	Exc_Neuron
4791	RP11-697E2.12	1.77e-39	0.005877194	Exc_Neuron
4792	ACOX3	1.82e-39	-0.23024751	Exc_Neuron
4793	UCHL3	1.88e-39	-0.153759551	Exc_Neuron
4794	VPS37B	1.92e-39	-0.071529044	Exc_Neuron
4795	CLHC1	1.92e-39	-0.192954707	Exc_Neuron
4796	KLHL3	2.01e-39	0.077523504	Exc_Neuron
4797	LAMTOR3	2.04e-39	-0.379127106	Exc_Neuron
4798	RHBDL3	2.07e-39	0.097630943	Exc_Neuron
4799	ZNF251	2.14e-39	0.087901991	Exc_Neuron
4800	GALNT8	2.24e-39	-0.065981897	Exc_Neuron
4801	SCRN2	2.27e-39	-0.456177631	Exc_Neuron
4802	SRGAP2B	2.29e-39	-0.176217279	Exc_Neuron
4803	PAQR8	2.36e-39	-0.128701441	Exc_Neuron
4804	EPHA4	2.41e-39	0.020150726	Exc_Neuron
4805	SLC6A17	2.44e-39	0.090962692	Exc_Neuron
4806	NEDD4L	2.47e-39	0.014646141	Exc_Neuron
4807	VAMP4	2.62e-39	-0.071367808	Exc_Neuron
4808	MOB4	2.64e-39	-0.192177893	Exc_Neuron
4809	TADA3	2.74e-39	-0.318373629	Exc_Neuron
4810	BAG5	2.75e-39	0.000882887	Exc_Neuron
4811	KIAA1033	2.78e-39	-0.051719623	Exc_Neuron
4812	RBM42	2.78e-39	-0.380828981	Exc_Neuron
4813	CCDC7	2.87e-39	-0.072077939	Exc_Neuron
4814	TMEM87B	2.94e-39	-0.31477022	Exc_Neuron
4815	GLCCI1	2.96e-39	0.101230725	Exc_Neuron
4816	FLNB	2.99e-39	-0.003508516	Exc_Neuron
4817	DCAF16	3.02e-39	-0.117189567	Exc_Neuron
4818	AFF1	3.06e-39	-0.015901158	Exc_Neuron
4819	NVL	3.12e-39	-0.013362452	Exc_Neuron
4820	TSEN54	3.12e-39	-0.133075866	Exc_Neuron
4821	SREBF2	3.18e-39	0.058756338	Exc_Neuron
4822	SMARCAD1	3.31e-39	0.08866995	Exc_Neuron
4823	DESI1	3.39e-39	0.065085692	Exc_Neuron
4824	VRK3	3.4e-39	-0.15383156	Exc_Neuron
4825	HIF1AN	3.41e-39	-0.285578925	Exc_Neuron
4826	GRB14	3.41e-39	-0.202925	Exc_Neuron
4827	DYNC1I1	3.45e-39	-0.048964558	Exc_Neuron
4828	HERC3	3.47e-39	0.166448255	Exc_Neuron
4829	BRD9	3.48e-39	-0.18354679	Exc_Neuron
4830	NCR3LG1	3.49e-39	-0.25825721	Exc_Neuron
4831	RTN4IP1	3.5e-39	-0.434005895	Exc_Neuron
4832	TAF3	3.55e-39	0.041606509	Exc_Neuron
4833	WDR13	3.59e-39	0.132839389	Exc_Neuron
4834	PPP4R4	3.65e-39	0.07302996	Exc_Neuron
4835	CROT	3.74e-39	-0.115018038	Exc_Neuron
4836	XKR6	3.74e-39	0.008315221	Exc_Neuron
4837	STX17	3.75e-39	-0.161506474	Exc_Neuron
4838	ZFYVE27	3.82e-39	0.064987389	Exc_Neuron
4839	ZFAND3	3.98e-39	0.017976072	Exc_Neuron
4840	NDFIP2	4.05e-39	0.046826297	Exc_Neuron
4841	CPQ	4.05e-39	-0.001601845	Exc_Neuron
4842	LYPLA1	4.08e-39	-0.08480186	Exc_Neuron
4843	PCGF6	4.32e-39	-0.108643943	Exc_Neuron
4844	FGGY	4.42e-39	-0.159953516	Exc_Neuron
4845	TMEM132B	4.46e-39	-0.009207955	Exc_Neuron
4846	CHIC2	4.52e-39	-0.145169653	Exc_Neuron
4847	DHX35	4.54e-39	-0.218040392	Exc_Neuron
4848	MIPOL1	4.7e-39	0.113245242	Exc_Neuron
4849	CSNK1G3	4.72e-39	0.104316345	Exc_Neuron
4850	MZT1	4.72e-39	0.014010585	Exc_Neuron
4851	BAX	4.74e-39	-0.501367986	Exc_Neuron
4852	PAF1	4.83e-39	-0.628797915	Exc_Neuron
4853	ABCA3	5.22e-39	0.045301594	Exc_Neuron
4854	FAM227B	5.29e-39	-0.373102151	Exc_Neuron
4855	MCU	5.54e-39	0.049172936	Exc_Neuron
4856	GSPT2	5.59e-39	-0.289052911	Exc_Neuron
4857	CDK18	5.61e-39	-0.179339026	Exc_Neuron
4858	C6orf48	5.66e-39	-0.284507701	Exc_Neuron
4859	STPG1	5.71e-39	-0.213022117	Exc_Neuron
4860	ANKH	5.71e-39	0.081848449	Exc_Neuron
4861	ELP6	5.88e-39	-0.379554391	Exc_Neuron
4862	FAF1	6.06e-39	-0.006568982	Exc_Neuron
4863	GSTM4	6.16e-39	-0.424573869	Exc_Neuron
4864	SDR39U1	6.16e-39	-0.209979815	Exc_Neuron
4865	RPL12	6.5e-39	-0.256828637	Exc_Neuron
4866	NYAP1	6.65e-39	-0.251262887	Exc_Neuron
4867	PSIP1	6.97e-39	0.116766367	Exc_Neuron
4868	PRKRIP1	7.2e-39	0.119931309	Exc_Neuron
4869	ZNF407	7.24e-39	0.111421592	Exc_Neuron
4870	MSRB3	7.37e-39	-0.024055194	Exc_Neuron
4871	HS3ST5	7.69e-39	0.044183094	Exc_Neuron
4872	DHRSX	7.77e-39	0.108832039	Exc_Neuron
4873	FAM104A	7.86e-39	-0.173656547	Exc_Neuron
4874	MRPL48	8.09e-39	-0.106398924	Exc_Neuron
4875	TTI1	8.25e-39	-0.153589201	Exc_Neuron
4876	FAM174B	8.41e-39	0.083027902	Exc_Neuron
4877	HYOU1	8.47e-39	-0.03582946	Exc_Neuron
4878	NGDN	8.71e-39	-0.446351244	Exc_Neuron
4879	C16orf91	8.73e-39	-0.839254444	Exc_Neuron
4880	CAMKMT	8.85e-39	0.044246363	Exc_Neuron
4881	GPANK1	9.01e-39	-0.647407555	Exc_Neuron
4882	PSMB4	9.07e-39	-0.059354605	Exc_Neuron
4883	POP1	9.58e-39	-0.320882398	Exc_Neuron
4884	EPB41	9.73e-39	0.044161451	Exc_Neuron
4885	P4HA1	9.73e-39	0.041881746	Exc_Neuron
4886	DDI2	9.75e-39	0.014176999	Exc_Neuron
4887	RRN3	1.06e-38	-0.091997177	Exc_Neuron
4888	ASNSD1	1.0999999999999999e-38	-0.162341474	Exc_Neuron
4889	SUSD4	1.0999999999999999e-38	0.128220301	Exc_Neuron
4890	GOLGA8B	1.1199999999999999e-38	0.031971619	Exc_Neuron
4891	MRPL46	1.13e-38	-0.836722121	Exc_Neuron
4892	ALAD	1.13e-38	-0.300212075	Exc_Neuron
4893	IFFO1	1.15e-38	-0.140892853	Exc_Neuron
4894	POLR3F	1.17e-38	-0.28390244	Exc_Neuron
4895	VRK1	1.18e-38	-0.096377424	Exc_Neuron
4896	RDH13	1.19e-38	-0.332091453	Exc_Neuron
4897	PMS2	1.1999999999999998e-38	-0.210966174	Exc_Neuron
4898	RAP1GAP	1.21e-38	0.084183655	Exc_Neuron
4899	HHAT	1.21e-38	0.124758924	Exc_Neuron
4900	PRICKLE2	1.27e-38	0.147630807	Exc_Neuron
4901	CHL1	1.28e-38	-0.011670961	Exc_Neuron
4902	ARID1A	1.2899999999999999e-38	0.036006825	Exc_Neuron
4903	ITPR2	1.35e-38	-0.051327004	Exc_Neuron
4904	THAP7	1.35e-38	-0.171282742	Exc_Neuron
4905	HTR4	1.39e-38	-0.031375122	Exc_Neuron
4906	ARFIP2	1.4e-38	-0.093922861	Exc_Neuron
4907	RC3H2	1.4e-38	0.071799196	Exc_Neuron
4908	KLHL18	1.48e-38	0.011522071	Exc_Neuron
4909	RC3H1	1.49e-38	0.144053314	Exc_Neuron
4910	TOR1B	1.5199999999999998e-38	-0.307838851	Exc_Neuron
4911	C5orf15	1.5199999999999998e-38	-0.371368413	Exc_Neuron
4912	KCTD13	1.59e-38	-0.13413469	Exc_Neuron
4913	YPEL2	1.59e-38	8.4e-05	Exc_Neuron
4914	AATF	1.59e-38	-0.102462278	Exc_Neuron
4915	TESK2	1.6e-38	-0.249989496	Exc_Neuron
4916	PPP6R2	1.6099999999999998e-38	0.085463564	Exc_Neuron
4917	LIFR	1.6999999999999998e-38	-0.085121662	Exc_Neuron
4918	FBXO22	1.71e-38	0.102402971	Exc_Neuron
4919	CSNK2A2	1.71e-38	0.006556074	Exc_Neuron
4920	ANKRD52	1.71e-38	0.011983007	Exc_Neuron
4921	IMMP2L	1.72e-38	0.066820601	Exc_Neuron
4922	CERS4	1.7399999999999999e-38	0.119948512	Exc_Neuron
4923	TMTC1	1.75e-38	0.104616997	Exc_Neuron
4924	LSM11	1.76e-38	-0.333187378	Exc_Neuron
4925	CAPNS1	1.77e-38	0.143680285	Exc_Neuron
4926	TRHDE	1.7899999999999998e-38	0.058273683	Exc_Neuron
4927	ZFAND6	1.8e-38	-0.159331486	Exc_Neuron
4928	AKIRIN2	1.8799999999999998e-38	-0.380292799	Exc_Neuron
4929	C17orf51	1.89e-38	0.065515091	Exc_Neuron
4930	RDH14	1.9e-38	-0.40935207	Exc_Neuron
4931	ZSCAN23	1.9199999999999999e-38	-0.536837968	Exc_Neuron
4932	PI4KA	1.9699999999999998e-38	-0.017175391	Exc_Neuron
4933	LARP1B	2.03e-38	0.076504701	Exc_Neuron
4934	FAM156A	2.03e-38	-0.355912338	Exc_Neuron
4935	EIF2A	2.04e-38	-0.180983253	Exc_Neuron
4936	SRPRB	2.0599999999999998e-38	-0.033293134	Exc_Neuron
4937	HECA	2.13e-38	-0.238107917	Exc_Neuron
4938	SLC23A2	2.13e-38	0.111497175	Exc_Neuron
4939	RMDN1	2.21e-38	-0.253583992	Exc_Neuron
4940	STAM2	2.22e-38	-0.04967351	Exc_Neuron
4941	UBAP2L	2.27e-38	-0.168083489	Exc_Neuron
4942	SDHAF1	2.28e-38	-0.662913724	Exc_Neuron
4943	CBX6	2.2899999999999998e-38	0.178561115	Exc_Neuron
4944	HYLS1	2.32e-38	-0.384860497	Exc_Neuron
4945	LRRC9	2.38e-38	-0.135559083	Exc_Neuron
4946	HINFP	2.39e-38	-0.361573296	Exc_Neuron
4947	TPM4	2.42e-38	-0.016186083	Exc_Neuron
4948	PSMD13	2.48e-38	0.026264648	Exc_Neuron
4949	STOX2	2.48e-38	0.055465997	Exc_Neuron
4950	SOX15	2.5e-38	-0.380284766	Exc_Neuron
4951	COMMD10	2.5e-38	0.139095431	Exc_Neuron
4952	SGPP2	2.5299999999999997e-38	-0.004336653	Exc_Neuron
4953	COMMD9	2.62e-38	-0.366805848	Exc_Neuron
4954	IFNAR2	2.6299999999999997e-38	-0.08201961	Exc_Neuron
4955	C2orf47	2.85e-38	-0.064684099	Exc_Neuron
4956	CIRH1A	2.8899999999999997e-38	-0.334859735	Exc_Neuron
4957	OCA2	2.92e-38	-0.161946652	Exc_Neuron
4958	MTMR1	2.92e-38	0.055024923	Exc_Neuron
4959	ZNF438	3.07e-38	-0.051228203	Exc_Neuron
4960	ANAPC4	3.09e-38	-0.155673554	Exc_Neuron
4961	SASH1	3.18e-38	0.025600087	Exc_Neuron
4962	HMGA1	3.29e-38	-0.232551386	Exc_Neuron
4963	ZNF652	3.33e-38	0.039008992	Exc_Neuron
4964	ESCO1	3.34e-38	-0.013550659	Exc_Neuron
4965	PIGF	3.3499999999999997e-38	-0.369476578	Exc_Neuron
4966	CDH8	3.36e-38	0.073778691	Exc_Neuron
4967	SYNM	3.45e-38	-0.019629543	Exc_Neuron
4968	TENM2	3.5299999999999997e-38	0.219581604	Exc_Neuron
4969	PDE1B	3.59e-38	0.12378021	Exc_Neuron
4970	KCTD20	3.64e-38	-0.086508826	Exc_Neuron
4971	CEP295	3.67e-38	0.04108375	Exc_Neuron
4972	MRPL42	3.75e-38	-0.299839565	Exc_Neuron
4973	MMD	3.7599999999999997e-38	-0.056699147	Exc_Neuron
4974	ATF7IP	3.83e-38	0.053254494	Exc_Neuron
4975	PTEN	3.8399999999999997e-38	0.055667711	Exc_Neuron
4976	MXD1	3.9399999999999997e-38	0.123590904	Exc_Neuron
4977	NAAA	3.97e-38	-0.069639295	Exc_Neuron
4978	TGFB1	4.01e-38	-0.609596753	Exc_Neuron
4979	ILF3	4.0199999999999997e-38	0.042674511	Exc_Neuron
4980	PDZD8	4.03e-38	-0.094493645	Exc_Neuron
4981	SLC25A53	4.05e-38	-0.100835595	Exc_Neuron
4982	STK3	4.0699999999999997e-38	-0.162729477	Exc_Neuron
4983	FAM227A	4.0699999999999997e-38	-0.191240904	Exc_Neuron
4984	CLINT1	4.1e-38	-0.135003082	Exc_Neuron
4985	C19orf25	4.11e-38	-0.002329432	Exc_Neuron
4986	CDYL	4.23e-38	-0.049016297	Exc_Neuron
4987	TBC1D7	4.29e-38	-0.467530344	Exc_Neuron
4988	RCOR1	4.37e-38	-0.067665452	Exc_Neuron
4989	ABHD8	4.41e-38	0.047965774	Exc_Neuron
4990	PACRG	4.45e-38	0.191729677	Exc_Neuron
4991	LYPD8	4.46e-38	-0.20628992	Exc_Neuron
4992	TMEM41A	4.46e-38	-0.397961833	Exc_Neuron
4993	RCAN1	4.71e-38	-0.017325173	Exc_Neuron
4994	JAM2	4.98e-38	-0.269099503	Exc_Neuron
4995	YIPF4	5.059999999999999e-38	0.149441213	Exc_Neuron
4996	SLC38A2	5.2e-38	0.024693363	Exc_Neuron
4997	SMARCA1	5.46e-38	0.025526134	Exc_Neuron
4998	TMEM203	5.94e-38	-0.465071681	Exc_Neuron
4999	SH3RF1	6.14e-38	-0.095380124	Exc_Neuron
5000	C11orf74	6.239999999999999e-38	-0.321430247	Exc_Neuron
5001	CPNE3	6.27e-38	-0.053633083	Exc_Neuron
5002	DNAJC27	6.42e-38	-0.210941238	Exc_Neuron
5003	SLC9A7	6.52e-38	0.01085136	Exc_Neuron
5004	UBALD1	6.68e-38	0.052712941	Exc_Neuron
5005	AGPAT1	6.88e-38	0.069596845	Exc_Neuron
5006	RYR3	7.009999999999999e-38	0.086101956	Exc_Neuron
5007	ZNF439	7.19e-38	-0.048373918	Exc_Neuron
5008	TBC1D14	7.4e-38	-0.009964378	Exc_Neuron
5009	WDR46	7.66e-38	-0.187388216	Exc_Neuron
5010	MMS19	7.86e-38	0.081967895	Exc_Neuron
5011	AKR7A2	7.91e-38	-0.233984123	Exc_Neuron
5012	ATP8B4	8.079999999999999e-38	-0.042978322	Exc_Neuron
5013	RIC8A	8.079999999999999e-38	0.050232239	Exc_Neuron
5014	DIDO1	8.2e-38	0.083880468	Exc_Neuron
5015	DIXDC1	8.27e-38	0.013568996	Exc_Neuron
5016	UTP6	8.57e-38	-0.199962948	Exc_Neuron
5017	CFAP43	8.849999999999999e-38	-0.351585845	Exc_Neuron
5018	KDM1B	9.05e-38	-0.125886301	Exc_Neuron
5019	PPP1CC	9.15e-38	-0.178378651	Exc_Neuron
5020	SYNDIG1	9.55e-38	0.100509803	Exc_Neuron
5021	NEFH	9.67e-38	-0.492779314	Exc_Neuron
5022	LRRN3	9.75e-38	0.145556474	Exc_Neuron
5023	FAM84A	1.05e-37	0.134766899	Exc_Neuron
5024	NEURL1	1.09e-37	0.249736647	Exc_Neuron
5025	ZNF680	1.09e-37	-0.094500995	Exc_Neuron
5026	C9orf91	1.09e-37	0.029474659	Exc_Neuron
5027	PCYT2	1.12e-37	-0.044630991	Exc_Neuron
5028	AP1B1	1.15e-37	0.060458622	Exc_Neuron
5029	SLC27A5	1.1800000000000002e-37	-0.426360411	Exc_Neuron
5030	SEC16A	1.1900000000000002e-37	0.095196349	Exc_Neuron
5031	MCRS1	1.1900000000000002e-37	-0.031616871	Exc_Neuron
5032	EXOSC5	1.2000000000000002e-37	-0.567651564	Exc_Neuron
5033	TMEM181	1.2100000000000002e-37	0.192877086	Exc_Neuron
5034	YTHDF1	1.2100000000000002e-37	-0.209501024	Exc_Neuron
5035	ATP2C1	1.2200000000000002e-37	0.062764751	Exc_Neuron
5036	BLMH	1.2300000000000001e-37	-0.240798452	Exc_Neuron
5037	ATXN2L	1.2700000000000001e-37	-0.103503416	Exc_Neuron
5038	NONO	1.2800000000000001e-37	-0.058982551	Exc_Neuron
5039	AAMDC	1.2900000000000001e-37	-0.228582885	Exc_Neuron
5040	INTS6	1.3000000000000001e-37	0.122766227	Exc_Neuron
5041	DIS3	1.3000000000000001e-37	-0.084335096	Exc_Neuron
5042	PPP1R9A	1.35e-37	0.060908066	Exc_Neuron
5043	NOVA2	1.36e-37	0.013096841	Exc_Neuron
5044	GPD1L	1.36e-37	0.076582728	Exc_Neuron
5045	ZNF277	1.39e-37	-0.019244417	Exc_Neuron
5046	SYT9	1.44e-37	-0.261421895	Exc_Neuron
5047	STK32C	1.44e-37	0.022516689	Exc_Neuron
5048	PDE6B	1.45e-37	-0.729818276	Exc_Neuron
5049	ADAMTS3	1.46e-37	0.14966674	Exc_Neuron
5050	GYG1	1.49e-37	-0.608028328	Exc_Neuron
5051	CREBZF	1.49e-37	-0.106422742	Exc_Neuron
5052	GDAP1	1.5400000000000002e-37	0.048122218	Exc_Neuron
5053	GLG1	1.72e-37	0.064522418	Exc_Neuron
5054	WFDC1	1.9e-37	-0.676215616	Exc_Neuron
5055	TMEM254	1.9e-37	-0.294213344	Exc_Neuron
5056	PGRMC2	1.9e-37	-0.176768323	Exc_Neuron
5057	PPP2R3A	1.91e-37	-0.055735378	Exc_Neuron
5058	PELI3	1.93e-37	-0.045006945	Exc_Neuron
5059	AREL1	1.93e-37	-0.112944691	Exc_Neuron
5060	SERHL2	1.94e-37	-0.482935234	Exc_Neuron
5061	GNPTG	1.98e-37	-0.14005003	Exc_Neuron
5062	PELP1	2e-37	-0.043679439	Exc_Neuron
5063	GOLM1	2.0300000000000003e-37	0.108272145	Exc_Neuron
5064	FNTA	2.1e-37	-0.466423061	Exc_Neuron
5065	AGPS	2.14e-37	-0.014730088	Exc_Neuron
5066	PLGLB1	2.1700000000000002e-37	-0.022332102	Exc_Neuron
5067	MED8	2.1900000000000002e-37	-0.405159371	Exc_Neuron
5068	NPIPA8	2.2e-37	-0.655171691	Exc_Neuron
5069	BTBD8	2.22e-37	-0.296627699	Exc_Neuron
5070	ADCK1	2.2300000000000002e-37	-0.411155849	Exc_Neuron
5071	UTP18	2.3e-37	-0.279246827	Exc_Neuron
5072	SYNGAP1	2.32e-37	-0.08549338	Exc_Neuron
5073	WDR35	2.3600000000000003e-37	-0.168501581	Exc_Neuron
5074	NKAP	2.47e-37	-0.198775831	Exc_Neuron
5075	NCK2	2.4800000000000003e-37	0.035478627	Exc_Neuron
5076	UBN1	2.51e-37	-0.121860676	Exc_Neuron
5077	SLX4IP	2.65e-37	-0.145357221	Exc_Neuron
5078	NUP98	2.68e-37	0.053860737	Exc_Neuron
5079	IL12RB2	2.68e-37	-0.05763967	Exc_Neuron
5080	RGS17	2.7700000000000003e-37	0.200796261	Exc_Neuron
5081	MKNK1	2.8700000000000003e-37	0.10376435	Exc_Neuron
5082	STRIP1	2.9e-37	-0.117810623	Exc_Neuron
5083	UTP3	2.9100000000000002e-37	-0.183420451	Exc_Neuron
5084	PSMD6	3.01e-37	-0.31188567	Exc_Neuron
5085	TBC1D31	3.01e-37	-0.128953385	Exc_Neuron
5086	TDP2	3.25e-37	-0.017625768	Exc_Neuron
5087	ZNF226	3.2600000000000003e-37	-0.497492178	Exc_Neuron
5088	FBXL4	3.31e-37	-0.025213289	Exc_Neuron
5089	UBE2K	3.3400000000000002e-37	0.114262061	Exc_Neuron
5090	FAM45A	3.4300000000000004e-37	0.106392034	Exc_Neuron
5091	TXK	3.4300000000000004e-37	-0.470917285	Exc_Neuron
5092	SGK223	3.54e-37	0.040302136	Exc_Neuron
5093	PPP4R1	3.73e-37	-0.000516188	Exc_Neuron
5094	PHACTR2	3.7400000000000004e-37	0.048254255	Exc_Neuron
5095	NUDT21	3.7600000000000004e-37	-0.111427273	Exc_Neuron
5096	ZNF586	3.7600000000000004e-37	0.076568052	Exc_Neuron
5097	USP7	4e-37	0.05207035	Exc_Neuron
5098	FAM213B	4.04e-37	-0.068824784	Exc_Neuron
5099	BAD	4.0500000000000004e-37	0.24736434	Exc_Neuron
5100	CREBRF	4.060000000000001e-37	0.109430559	Exc_Neuron
5101	RABL2B	4.07e-37	-0.068069414	Exc_Neuron
5102	COPS7B	4.17e-37	-0.222923279	Exc_Neuron
5103	TIAL1	4.2e-37	-0.031743615	Exc_Neuron
5104	CRELD2	4.2e-37	-0.384231671	Exc_Neuron
5105	BTBD1	4.2e-37	-0.185272226	Exc_Neuron
5106	ARL10	4.31e-37	-0.230570263	Exc_Neuron
5107	SPHK2	4.36e-37	-0.174689174	Exc_Neuron
5108	UST	4.430000000000001e-37	-0.34390499	Exc_Neuron
5109	KIAA1549L	4.4600000000000004e-37	0.052957414	Exc_Neuron
5110	TUBE1	4.470000000000001e-37	-0.042626866	Exc_Neuron
5111	ING5	4.6e-37	-0.101788759	Exc_Neuron
5112	SLC2A6	4.840000000000001e-37	-0.035615407	Exc_Neuron
5113	ZFP82	4.9e-37	-0.149049132	Exc_Neuron
5114	MANF	4.93e-37	-0.566307667	Exc_Neuron
5115	PCDH11Y	5.06e-37	-0.016375447	Exc_Neuron
5116	MEGF8	5.07e-37	0.038264508	Exc_Neuron
5117	NSUN3	5.07e-37	-0.200685806	Exc_Neuron
5118	SMG6	5.1200000000000005e-37	0.135303664	Exc_Neuron
5119	TMEM116	5.170000000000001e-37	-0.307921157	Exc_Neuron
